center_RA,center_DEC,center_RA_current,center_DEC_current,g_star,g_gal,galaxies,P_raw,P_norm,klasa
12h29m09.7s,+12d00m00.0s,12h30m30.3s,+11d51m12.6s,37,7,NGC  4431; NGC  4436; NGC  4440; NGC  4452; NGC  4476; NGC  4478; NGC  4486,1813,67.14814814814815,A
12h29m15.8s,+12d30m00.0s,12h30m36.3s,+12d21m12.7s,29,7,NGC  4425; NGC  4431; NGC  4436; NGC  4440; NGC  4476; NGC  4478; NGC  4486,1421,52.62962962962963,B
12h27m12.8s,+12d30m00.0s,12h28m33.5s,+12d21m12.1s,20,8,NGC  4387; NGC  4388; NGC  4406; NGC  4413; NGC  4425; NGC  4431; NGC  4436; NGC  4440,1280,47.407407407407405,C
12h25m09.9s,+12d30m00.0s,12h26m30.7s,+12d21m11.5s,23,7,IC   3258; NGC  4351; NGC  4374; NGC  4387; NGC  4388; NGC  4406; NGC  4413,1127,41.74074074074074,C
12h28m43.4s,+09d30m00.0s,12h30m04.2s,+09d21m12.5s,31,6,NGC  4417; NGC  4424; NGC  4442; NGC  4445; NGC  4451; NGC  4483,1116,41.333333333333336,B
12h23m01.7s,+12d00m00.0s,12h24m22.5s,+11d51m11.0s,30,6,NGC  4294; NGC  4299; NGC  4313; IC   3258; NGC  4351; NGC  4371,1080,40.0,B
12h22m56.5s,+11d30m00.0s,12h24m17.4s,+11d21m11.0s,30,6,NGC  4330; NGC  4352; NGC  4294; NGC  4299; NGC  4313; NGC  4371,1080,40.0,B
12h20m12.2s,+05d30m00.0s,12h21m33.5s,+05d21m10.3s,22,7,NGC  4261; NGC  4264; NGC  4268; NGC  4270; NGC  4273; NGC  4277; NGC  4281,1078,39.925925925925924,C
12h28m30.7s,+08d00m00.0s,12h29m51.6s,+07d51m12.4s,28,6,NGC  4415; NGC  4416; NGC  4434; NGC  4464; NGC  4470; NGC  4472,1008,37.33333333333333,B
12h18m11.7s,+05d30m00.0s,12h19m33.0s,+05d21m09.9s,28,6,NGC  4261; NGC  4264; NGC  4268; NGC  4270; NGC  4273; NGC  4277,1008,37.33333333333333,B
12h27m18.9s,+13d00m00.0s,12h28m39.5s,+12d51m12.1s,10,10,NGC  4387; NGC  4388; NGC  4402; NGC  4406; NGC  4413; NGC  4425; NGC  4435; NGC  4438; NGC  4458; NGC  4461,1000,37.03703703703704,C
12h25m15.8s,+13d00m00.0s,12h26m36.4s,+12d51m11.5s,18,7,NGC  4374; NGC  4387; NGC  4388; NGC  4402; NGC  4406; NGC  4413; NGC  4425,882,32.666666666666664,C
12h26m41.7s,+09d30m00.0s,12h28m02.6s,+09d21m11.9s,23,6,NGC  4410A; NGC  4417; NGC  4424; NGC  4442; NGC  4445; NGC  4451,828,30.666666666666668,C
12h20m10.1s,+05d00m00.0s,12h21m31.4s,+04d51m10.3s,23,6,NGC  4268; NGC  4270; NGC  4273; NGC  4277; NGC  4281; NGC  4292,828,30.666666666666668,C
12h30m31.8s,+08d00m00.0s,12h31m52.8s,+07d51m13.1s,30,5,NGC  4464; NGC  4470; NGC  4472; NGC  4488; NGC  4492,750,27.77777777777778,B
12h26m25.9s,+07d30m00.0s,12h27m46.9s,+07d21m11.9s,29,5,NGC  4365; NGC  4370; IC   3322A; NGC  4416,725,26.851851851851855,B
13h16m07.4s,-16d30m00.0s,13h17m32.5s,-16d38m22.2s,38,4,NGC  5035; NGC  5037; NGC  5049; NGC  5054,608,22.51851851851852,A
12h18m18.9s,+07d00m00.0s,12h19m40.2s,+06d51m10.0s,23,5,NGC  4224; NGC  4235; NGC  4241; NGC  4246; IC   3115,575,21.296296296296298,C
13h14m02.2s,-16d30m00.0s,13h15m27.2s,-16d38m23.8s,34,4,NGC  5017; NGC  5035; NGC  5037; NGC  5049,544,20.14814814814815,A
12h28m26.9s,+07d30m00.0s,12h29m47.9s,+07d21m12.4s,34,4,NGC  4416; NGC  4470; NGC  4472,544,20.14814814814815,A
12h26m37.4s,+09d00m00.0s,12h27m58.3s,+08d51m11.9s,21,5,NGC  4410A; NGC  4411A; NGC  4411B; NGC  4424; NGC  4445,525,19.444444444444446,C
12h24m21.6s,+07d00m00.0s,12h25m42.8s,+06d51m11.3s,21,5,NGC  4343; IC   3256; NGC  4365; NGC  4370; IC   3322A,525,19.444444444444446,C
12h16m18.0s,+07d00m00.0s,12h17m39.3s,+06d51m09.6s,21,5,NGC  4224; NGC  4235; NGC  4241; NGC  4246; IC   3115,525,19.444444444444446,C
12h31m12.4s,+12d00m00.0s,12h32m33.0s,+11d51m13.3s,32,4,NGC  4476; NGC  4478; NGC  4486; NGC  4497,512,18.962962962962962,A
12h26m22.5s,+07d00m00.0s,12h27m43.6s,+06d51m11.8s,32,4,NGC  4365; NGC  4370; IC   3322A,512,18.962962962962962,A
12h32m37.3s,+08d30m00.0s,12h33m58.2s,+08d21m13.7s,29,4,NGC  4488; NGC  4492; NGC  4519; NGC  4535,464,17.185185185185187,B
12h31m18.7s,+12d30m00.0s,12h32m39.2s,+12d21m13.3s,29,4,NGC  4476; NGC  4478; NGC  4486; IC   3475,464,17.185185185185187,B
12h35m05.1s,+11d00m00.0s,12h36m25.7s,+10d51m14.6s,28,4,NGC  4528; NGC  4564; NGC  4567; NGC  4568,448,16.59259259259259,B
12h18m09.6s,+05d00m00.0s,12h19m31.0s,+04d51m09.9s,28,4,NGC  4268; NGC  4270; NGC  4273; NGC  4277,448,16.59259259259259,B
12h28m38.9s,+09d00m00.0s,12h29m59.8s,+08d51m12.5s,27,4,NGC  4411B; NGC  4424; NGC  4445; NGC  4451,432,16.0,B
12h35m11.3s,+11d30m00.0s,12h36m31.8s,+11d21m14.6s,27,4,NGC  4528; NGC  4564; NGC  4567; NGC  4568,432,16.0,B
12h27m07.0s,+12d00m00.0s,12h28m27.7s,+11d51m12.0s,26,4,NGC  4431; NGC  4436; NGC  4440; NGC  4452,416,15.407407407407407,C
12h32m33.0s,+08d00m00.0s,12h33m53.9s,+07d51m13.7s,26,4,NGC  4488; NGC  4492; NGC  4526; NGC  4535,416,15.407407407407407,C
14h20m18.4s,+03d30m00.0s,14h21m38.8s,+03d22m45.6s,26,4,NGC  5560; NGC  5566; NGC  5574; NGC  5576,416,15.407407407407407,C
12h22m10.5s,+05d00m00.0s,12h23m31.8s,+04d51m10.8s,25,4,NGC  4281; NGC  4292; NGC  4303A; NGC  4324,400,14.814814814814815,C
12h16m20.7s,+07d30m00.0s,12h17m42.0s,+07d21m09.6s,25,4,NGC  4224; NGC  4233; NGC  4235; NGC  4246,400,14.814814814814815,C
12h23m07.0s,+12d30m00.0s,12h24m27.8s,+12d21m11.0s,24,4,NGC  4305; IC   3258; NGC  4351; NGC  4374,384,14.222222222222221,C
12h37m13.8s,+11d30m00.0s,12h38m34.2s,+11d21m15.4s,24,4,NGC  4564; NGC  4567; NGC  4568; NGC  4579,384,14.222222222222221,C
12h26m46.3s,+10d00m00.0s,12h28m07.1s,+09d51m11.9s,24,4,NGC  4380; NGC  4390; NGC  4417; NGC  4442,384,14.222222222222221,C
12h28m34.7s,+08d30m00.0s,12h29m55.6s,+08d21m12.5s,22,4,NGC  4415; NGC  4411B; NGC  4434; NGC  4464,352,13.037037037037036,C
12h37m34.7s,+13d00m00.0s,12h38m55.0s,+12d51m15.5s,22,4,NGC  4552; IC   3583; NGC  4569; NGC  4584,352,13.037037037037036,C
12h43m21.1s,+11d30m00.0s,12h44m41.4s,+11d21m17.9s,14,5,NGC  4638; NGC  4660; NGC  4621; NGC  4647; NGC  4649,350,12.962962962962962,C
15h06m04.3s,+01d30m00.0s,15h07m25.3s,+01d23m55.2s,14,5,NGC  5831; NGC  5839; NGC  5845; NGC  5846; NGC  5850,350,12.962962962962962,C
12h18m21.7s,+07d30m00.0s,12h19m43.0s,+07d21m10.0s,21,4,NGC  4224; NGC  4233; NGC  4235; NGC  4246,336,12.444444444444445,C
12h18m13.9s,+06d00m00.0s,12h19m35.2s,+05d51m09.9s,36,3,NGC  4260; NGC  4261; NGC  4264,324,12.0,A
12h35m31.5s,+13d00m00.0s,12h36m51.9s,+12d51m14.8s,20,4,NGC  4531; NGC  4552; IC   3583; NGC  4569,320,11.851851851851851,C
12h41m18.7s,+11d30m00.0s,12h42m39.0s,+11d21m17.0s,20,4,NGC  4638; NGC  4606; NGC  4607; NGC  4621,320,11.851851851851851,C
14h54m22.2s,+03d30m00.0s,14h55m42.3s,+03d23m35.9s,35,3,NGC  5770; NGC  5774; NGC  5775,315,11.666666666666666,A
12h24m11.0s,+05d00m00.0s,12h25m32.3s,+04d51m11.3s,34,3,NGC  4303A; NGC  4324; NGC  4378,306,11.333333333333334,A
12h24m24.9s,+07d30m00.0s,12h25m46.0s,+07d21m11.3s,19,4,IC   3256; NGC  4365; NGC  4370; IC   3322A,304,11.25925925925926,C
14h54m29.0s,+04d00m00.0s,14h55m48.9s,+03d53m36.1s,33,3,NGC  5770; NGC  5774; NGC  5775,297,11.0,A
14h52m28.7s,+04d00m00.0s,14h53m48.6s,+03d53m32.9s,33,3,NGC  5770; NGC  5774; NGC  5775,297,11.0,A
12h24m35.9s,+09d00m00.0s,12h25m56.9s,+08d51m11.4s,18,4,NGC  4316; NGC  4360; NGC  4410A; NGC  4411A,288,10.666666666666666,C
14h52m22.0s,+03d30m00.0s,14h53m42.1s,+03d23m32.7s,32,3,NGC  5770; NGC  5774; NGC  5775,288,10.666666666666666,A
12h29m03.9s,+11d30m00.0s,12h30m24.6s,+11d21m12.6s,31,3,NGC  4429; NGC  4491; NGC  4452,279,10.333333333333334,B
12h26m33.3s,+08d30m00.0s,12h27m54.3s,+08d21m11.9s,17,4,NGC  4411A; NGC  4415; NGC  4411B; NGC  4434,272,10.074074074074074,C
12h29m22.1s,+13d00m00.0s,12h30m42.6s,+12d51m12.7s,17,4,NGC  4435; NGC  4438; NGC  4458; NGC  4461,272,10.074074074074074,C
12h41m25.8s,+12d00m00.0s,12h42m46.0s,+11d51m17.1s,30,3,NGC  4606; NGC  4607; NGC  4621,270,10.0,B
12h37m07.4s,+11d00m00.0s,12h38m27.9s,+10d51m15.4s,29,3,NGC  4564; NGC  4567; NGC  4568,261,9.666666666666668,B
12h51m15.6s,-10d30m00.0s,12h52m38.7s,-10d38m38.3s,28,3,A   1247-10; NGC  4742; NGC  4760,252,9.333333333333332,B
12h20m14.5s,+06d00m00.0s,12h21m35.8s,+05d51m10.4s,27,3,NGC  4260; NGC  4261; NGC  4264,243,9.0,B
12h18m16.3s,+06d30m00.0s,12h19m37.6s,+06d21m10.0s,27,3,NGC  4260; NGC  4241; IC   3115,243,9.0,B
12h32m41.9s,+09d00m00.0s,12h34m02.7s,+08d51m13.8s,26,3,NGC  4483; NGC  4519; NGC  4522,234,8.666666666666666,C
12h20m54.1s,+11d30m00.0s,12h22m15.0s,+11d21m10.5s,26,3,NGC  4294; NGC  4299; NGC  4313,234,8.666666666666666,C
12h37m27.4s,+12d30m00.0s,12h38m47.7s,+12d21m15.5s,25,3,NGC  4550; NGC  4551; NGC  4552,225,8.333333333333334,C
12h43m28.5s,+12d00m00.0s,12h44m48.6s,+11d51m18.0s,25,3,NGC  4621; NGC  4647; NGC  4649,225,8.333333333333334,C
12h20m59.0s,+12d00m00.0s,12h22m19.9s,+11d51m10.5s,25,3,NGC  4294; NGC  4299; NGC  4313,225,8.333333333333334,C
12h35m24.5s,+12d30m00.0s,12h36m44.9s,+12d21m14.7s,25,3,NGC  4550; NGC  4551; NGC  4552,225,8.333333333333334,C
12h25m04.3s,+12d00m00.0s,12h26m25.1s,+11d51m11.5s,24,3,IC   3258; NGC  4351; NGC  4371,216,8.0,C
12h39m23.1s,+12d00m00.0s,12h40m43.4s,+11d51m16.2s,24,3,NGC  4579; NGC  4606; NGC  4607,216,8.0,C
12h36m27.0s,+07d00m00.0s,12h37m47.9s,+06d51m15.1s,24,3,IC   3521; IC   3576; NGC  4570,216,8.0,C
14h22m18.6s,+03d30m00.0s,14h23m39.0s,+03d22m48.3s,23,3,NGC  5566; NGC  5574; NGC  5576,207,7.666666666666667,C
12h30m36.0s,+08d30m00.0s,12h31m56.9s,+08d21m13.1s,23,3,NGC  4464; NGC  4488; NGC  4492,207,7.666666666666667,C
12h44m00.2s,-00d30m00.0s,12h45m21.8s,-00d38m41.8s,23,3,NGC  4653; NGC  4666; NGC  4668,207,7.666666666666667,C
12h30m07.9s,+04d00m00.0s,12h31m29.2s,+03d51m12.9s,23,3,NGC  4457; NGC  4480; NGC  4496A,207,7.666666666666667,C
12h16m15.5s,+06d30m00.0s,12h17m36.8s,+06d21m09.6s,23,3,NGC  4215; NGC  4241; IC   3115,207,7.666666666666667,C
13h04m58.6s,-08d30m00.0s,13h06m21.8s,-08d38m30.2s,50,2,NGC  4948A; NGC  4958,200,7.407407407407407,none
12h24m59.0s,+11d30m00.0s,12h26m19.8s,+11d21m11.5s,22,3,NGC  4330; NGC  4352; NGC  4371,198,7.333333333333333,C
12h37m20.4s,+12d00m00.0s,12h38m40.8s,+11d51m15.4s,22,3,NGC  4550; NGC  4551; NGC  4579,198,7.333333333333333,C
12h43m44.2s,+13d00m00.0s,12h45m04.2s,+12d51m18.1s,21,3,NGC  4620; NGC  4639; NGC  4654,189,7.0,C
12h51m23.1s,+11d00m00.0s,12h52m43.2s,+10d51m21.8s,21,3,NGC  4733; NGC  4754; NGC  4762,189,7.0,C
12h45m23.6s,+11d30m00.0s,12h46m43.8s,+11d21m18.8s,20,3,NGC  4660; NGC  4647; NGC  4649,180,6.666666666666666,C
12h31m06.4s,+11d30m00.0s,12h32m27.0s,+11d21m13.2s,20,3,NGC  4491; NGC  4503; NGC  4497,180,6.666666666666666,C
12h39m16.2s,+11d30m00.0s,12h40m36.6s,+11d21m16.2s,19,3,NGC  4579; NGC  4606; NGC  4607,171,6.333333333333334,C
12h22m08.5s,+04d30m00.0s,12h23m29.9s,+04d21m10.8s,18,3,NGC  4292; NGC  4303; NGC  4303A,162,6.0,C
12h15m00.0s,+13d00m00.0s,12h16m21.0s,+12d51m09.4s,18,3,NGC  4193; NGC  4206; NGC  4216,162,6.0,C
12h34m43.4s,+09d00m00.0s,12h36m04.1s,+08d51m14.5s,39,2,NGC  4519; NGC  4522,156,5.777777777777778,none
12h33m08.8s,+11d30m00.0s,12h34m29.4s,+11d21m13.9s,17,3,NGC  4503; NGC  4528; NGC  4497,153,5.666666666666667,C
12h26m29.5s,+08d00m00.0s,12h27m50.5s,+07d51m11.9s,17,3,NGC  4415; NGC  4416; NGC  4434,153,5.666666666666667,C
13h54m31.6s,+05d00m00.0s,13h55m51.8s,+04d52m13.9s,38,2,NGC  5363; NGC  5364,152,5.62962962962963,none
14h14m17.7s,-03d30m00.0s,14h15m40.5s,-03d37m22.2s,37,2,NGC  5506; NGC  5507,148,5.481481481481482,none
12h22m38.4s,+09d30m00.0s,12h23m59.4s,+09d21m10.9s,16,3,NGC  4307; NGC  4316; NGC  4360,144,5.333333333333333,C
14h20m24.0s,+04d00m00.0s,14h21m44.2s,+03d52m45.8s,36,2,NGC  5560; NGC  5566,144,5.333333333333333,none
12h22m34.4s,+09d00m00.0s,12h23m55.4s,+08d51m10.9s,16,3,NGC  4307; NGC  4316; NGC  4360,144,5.333333333333333,C
12h24m13.3s,+05d30m00.0s,12h25m34.6s,+05d21m11.3s,35,2,NGC  4324; NGC  4376,140,5.185185185185185,none
14h12m17.5s,-03d30m00.0s,14h13m40.3s,-03d37m24.8s,35,2,NGC  5506; NGC  5507,140,5.185185185185185,none
13h16m23.2s,-17d00m00.0s,13h17m48.4s,-17d08m22.0s,34,2,NGC  5037; NGC  5054,136,5.037037037037037,none
12h53m10.3s,-10d00m00.0s,12h54m33.4s,-10d08m37.2s,34,2,NGC  4742; NGC  4760,136,5.037037037037037,none
12h53m17.7s,-10d30m00.0s,12h54m40.8s,-10d38m37.2s,34,2,NGC  4742; NGC  4760,136,5.037037037037037,none
13h18m49.8s,-21d00m00.0s,13h20m16.1s,-21d08m20.1s,34,2,NGC  5068; NGC  5087,136,5.037037037037037,none
13h20m58.3s,-21d00m00.0s,13h22m24.7s,-21d08m18.4s,34,2,NGC  5068; NGC  5087,136,5.037037037037037,none
13h54m38.3s,+05d30m00.0s,13h55m58.3s,+05d22m14.1s,33,2,NGC  5363; NGC  5364,132,4.888888888888889,none
12h44m07.6s,+03d30m00.0s,12h45m28.8s,+03d21m18.3s,33,2,NGC  4630; NGC  4665,132,4.888888888888889,none
14h02m48.3s,-06d00m00.0s,14h04m11.8s,-06d07m36.5s,32,2,NGC  5426; NGC  5427,128,4.7407407407407405,none
13h07m00.0s,-08d30m00.0s,13h08m23.1s,-08d38m28.8s,32,2,NGC  4948A; NGC  4958,128,4.7407407407407405,none
13h15m52.1s,-16d00m00.0s,13h17m17.1s,-16d08m22.4s,31,2,NGC  5035; NGC  5049,124,4.592592592592593,none
13h20m41.0s,-13d00m00.0s,13h22m05.5s,-13d08m18.7s,31,2,NGC  5077; NGC  5105,124,4.592592592592593,none
12h44m00.6s,-01d00m00.0s,12h45m22.4s,-01d08m41.8s,31,2,NGC  4653; NGC  4668,124,4.592592592592593,none
14h12m12.8s,-03d00m00.0s,14h13m35.5s,-03d07m24.9s,31,2,NGC  5506; NGC  5507,124,4.592592592592593,none
12h48m20.0s,+05d30m00.0s,12h49m40.9s,+05d21m20.3s,31,2,NGC  4713,124,4.592592592592593,none
13h56m32.1s,+05d00m00.0s,13h57m52.2s,+04d52m16.2s,30,2,NGC  5363; NGC  5364,120,4.444444444444445,none
12h40m33.1s,+07d30m00.0s,12h41m53.9s,+07d21m16.7s,30,2,NGC  4612; NGC  4623,120,4.444444444444445,none
12h28m23.4s,+07d00m00.0s,12h29m44.5s,+06d51m12.4s,30,2,IC   3414,120,4.444444444444445,none
13h14m17.7s,-17d00m00.0s,13h15m42.8s,-17d08m23.6s,30,2,NGC  5017; NGC  5037,120,4.444444444444445,none
14h18m23.7s,+04d00m00.0s,14h19m44.0s,+03d52m43.1s,30,2,NGC  5560; NGC  5566,120,4.444444444444445,none
12h16m13.2s,+06d00m00.0s,12h17m34.6s,+05d51m09.6s,30,2,NGC  4197; NGC  4215,120,4.444444444444445,none
13h00m53.6s,-15d00m00.0s,13h02m17.7s,-15d08m32.8s,30,2,NGC  4856; NGC  4902,120,4.444444444444445,none
14h02m56.7s,-06d30m00.0s,14h04m20.4s,-06d37m36.3s,30,2,NGC  5426; NGC  5427,120,4.444444444444445,none
12h50m24.5s,-06d00m00.0s,12h51m46.9s,-06d08m38.7s,30,2,NGC  4697; NGC  4731,120,4.444444444444445,none
12h24m40.0s,+09d30m00.0s,12h26m01.0s,+09d21m11.4s,13,3,NGC  4316; NGC  4360; NGC  4410A,117,4.333333333333333,C
15h04m04.3s,+01d30m00.0s,15h05m25.2s,+01d23m51.8s,13,3,NGC  5831; NGC  5839; NGC  5845,117,4.333333333333333,C
13h04m51.9s,-08d00m00.0s,13h06m14.9s,-08d08m30.2s,29,2,NGC  4948A; NGC  4958,116,4.296296296296297,none
12h51m08.5s,-10d00m00.0s,12h52m31.5s,-10d08m38.3s,29,2,NGC  4742; NGC  4760,116,4.296296296296297,none
14h04m57.5s,-06d30m00.0s,14h06m21.2s,-06d37m33.9s,29,2,NGC  5426; NGC  5427,116,4.296296296296297,none
14h46m03.9s,+01d30m00.0s,14h47m24.9s,+01d23m22.8s,29,2,NGC  5740; NGC  5746,116,4.296296296296297,none
12h32m00.0s,+00d00m00.0s,12h33m21.6s,-00d08m46.5s,29,2,NGC  4517A; NGC  4517,116,4.296296296296297,none
12h24m49.0s,+10d30m00.0s,12h26m09.9s,+10d21m11.4s,29,2,NGC  4380; NGC  4390,116,4.296296296296297,none
14h14m13.0s,-03d00m00.0s,14h15m35.7s,-03d07m22.3s,29,2,NGC  5506; NGC  5507,116,4.296296296296297,none
12h34m00.0s,+00d00m00.0s,12h35m21.6s,-00d08m45.8s,29,2,NGC  4517A; NGC  4517,116,4.296296296296297,none
12h44m05.6s,+03d00m00.0s,12h45m26.9s,+02d51m18.3s,29,2,NGC  4636; NGC  4665,116,4.296296296296297,none
12h32m00.1s,+00d30m00.0s,12h33m21.7s,+00d21m13.5s,28,2,NGC  4517A; NGC  4517,112,4.148148148148148,none
12h42m34.2s,+07d30m00.0s,12h43m54.9s,+07d21m17.6s,28,2,NGC  4612; NGC  4623,112,4.148148148148148,none
12h14m12.6s,+06d00m00.0s,12h15m33.9s,+05d51m09.3s,27,2,NGC  4197; NGC  4215,108,4.0,none
12h24m15.9s,+06d00m00.0s,12h25m37.1s,+05d51m11.3s,27,2,NGC  4339; NGC  4376,108,4.0,none
12h53m33.4s,+11d30m00.0s,12h54m53.3s,+11d21m23.0s,27,2,NGC  4754; NGC  4762,108,4.0,none
12h34m38.6s,+08d30m00.0s,12h35m59.5s,+08d21m14.4s,27,2,NGC  4519; NGC  4535,108,4.0,none
14h04m48.9s,-06d00m00.0s,14h06m12.5s,-06d07m34.1s,26,2,NGC  5426; NGC  5427,104,3.8518518518518516,none
12h22m51.7s,+11d00m00.0s,12h24m12.6s,+10d51m10.9s,26,2,NGC  4330; NGC  4352,104,3.8518518518518516,none
12h41m05.4s,+10d30m00.0s,12h42m25.8s,+10d21m16.9s,26,2,NGC  4596; NGC  4608,104,3.8518518518518516,none
12h26m51.1s,+10d30m00.0s,12h28m11.9s,+10d21m12.0s,26,2,NGC  4380; NGC  4390,104,3.8518518518518516,none
14h46m06.9s,+02d00m00.0s,14h47m27.8s,+01d53m22.9s,26,2,NGC  5740; NGC  5746,104,3.8518518518518516,none
12h04m01.0s,+02d00m00.0s,12h05m22.6s,+01d51m08.2s,26,2,NGC  4045; NGC  4073,104,3.8518518518518516,none
12h30m28.0s,+07d30m00.0s,12h31m48.9s,+07d21m13.0s,26,2,NGC  4470; NGC  4472,104,3.8518518518518516,none
12h04m00.6s,+01d30m00.0s,12h05m22.2s,+01d21m08.2s,26,2,NGC  4045; NGC  4073,104,3.8518518518518516,none
12h34m30.0s,+07d30m00.0s,12h35m50.9s,+07d21m14.4s,26,2,NGC  4526; IC   3521,104,3.8518518518518516,none
12h36m31.1s,+07d30m00.0s,12h37m51.9s,+07d21m15.1s,26,2,IC   3521; NGC  4570,104,3.8518518518518516,none
12h24m53.9s,+11d00m00.0s,12h26m14.8s,+10d51m11.4s,25,2,NGC  4330; NGC  4352,100,3.7037037037037037,none
12h27m01.5s,+11d30m00.0s,12h28m22.2s,+11d21m12.0s,25,2,NGC  4429; NGC  4452,100,3.7037037037037037,none
12h22m17.9s,+06d30m00.0s,12h23m39.1s,+06d21m10.8s,25,2,NGC  4339; NGC  4343,100,3.7037037037037037,none
12h22m12.8s,+05d30m00.0s,12h23m34.0s,+05d21m10.8s,25,2,NGC  4281; NGC  4324,100,3.7037037037037037,none
12h17m03.1s,+13d00m00.0s,12h18m24.1s,+12d51m09.7s,25,2,NGC  4206; NGC  4216,100,3.7037037037037037,none
12h34m34.2s,+08d00m00.0s,12h35m55.1s,+07d51m14.4s,25,2,NGC  4526; NGC  4535,100,3.7037037037037037,none
12h46m00.0s,+00d00m00.0s,12h47m21.6s,-00d08m40.9s,25,2,A   1241+00; NGC  4666,100,3.7037037037037037,none
14h44m03.9s,+01d30m00.0s,14h45m24.9s,+01d23m19.7s,25,2,NGC  5740; NGC  5746,100,3.7037037037037037,none
12h34m00.1s,+00d30m00.0s,12h35m21.7s,+00d21m14.2s,25,2,NGC  4517A; NGC  4517,100,3.7037037037037037,none
13h56m38.9s,+05d30m00.0s,13h57m58.8s,+05d22m16.3s,25,2,NGC  5363; NGC  5364,100,3.7037037037037037,none
12h54m11.4s,+04d00m00.0s,12h55m32.5s,+03d51m23.3s,25,2,NGC  4765; NGC  4808,100,3.7037037037037037,none
12h44m22.5s,-06d00m00.0s,12h45m44.8s,-06d08m41.6s,24,2,A   1241-05; A   1243-05,96,3.5555555555555554,none
12h53m25.3s,+11d00m00.0s,12h54m45.4s,+10d51m22.9s,24,2,NGC  4754; NGC  4762,96,3.5555555555555554,none
12h44m00.0s,+00d00m00.0s,12h45m21.6s,-00d08m41.8s,24,2,A   1241+00; NGC  4666,96,3.5555555555555554,none
12h30m06.1s,+03d30m00.0s,12h31m27.4s,+03d21m12.9s,24,2,NGC  4457; NGC  4496A,96,3.5555555555555554,none
12h08m02.6s,+03d00m00.0s,12h09m24.2s,+02d51m08.5s,24,2,NGC  4116; NGC  4123,96,3.5555555555555554,none
12h40m59.2s,+10d00m00.0s,12h42m19.7s,+09d51m16.9s,24,2,NGC  4596; NGC  4608,96,3.5555555555555554,none
12h38m27.9s,+07d00m00.0s,12h39m48.8s,+06d51m15.9s,24,2,IC   3576; NGC  4570,96,3.5555555555555554,none
12h28m20.2s,+06d30m00.0s,12h29m41.3s,+06d21m12.4s,24,2,NGC  4430; IC   3414,96,3.5555555555555554,none
12h18m06.2s,+04d00m00.0s,12h19m27.6s,+03d51m09.9s,24,2,NGC  4234; A   1216+04,96,3.5555555555555554,none
12h24m08.9s,+04d30m00.0s,12h25m30.2s,+04d21m11.3s,24,2,NGC  4303A; NGC  4378,96,3.5555555555555554,none
12h38m57.4s,+10d00m00.0s,12h40m17.9s,+09d51m16.1s,23,2,NGC  4578; NGC  4596,92,3.4074074074074074,none
12h18m04.7s,+03d30m00.0s,12h19m26.1s,+03d21m09.9s,23,2,NGC  4234; A   1216+04,92,3.4074074074074074,none
12h28m05.8s,+03d30m00.0s,12h29m27.2s,+03d21m12.3s,23,2,NGC  4412; NGC  4457,92,3.4074074074074074,none
12h34m04.8s,+03d00m00.0s,12h35m26.1s,+02d51m14.2s,23,2,NGC  4527; NGC  4544,92,3.4074074074074074,none
12h12m52.4s,+12d30m00.0s,12h14m13.6s,+12d21m09.1s,23,2,IC    769; NGC  4200,92,3.4074074074074074,none
12h23m12.6s,+13d00m00.0s,12h24m33.4s,+12d51m11.0s,22,2,NGC  4305; NGC  4374,88,3.259259259259259,none
12h34m03.3s,+02d30m00.0s,12h35m24.7s,+02d21m14.2s,22,2,NGC  4527; NGC  4536,88,3.259259259259259,none
13h38m01.1s,+01d00m00.0s,13h39m22.5s,+00d51m56.7s,22,2,NGC  5257; NGC  5258,88,3.259259259259259,none
12h12m56.8s,+13d00m00.0s,12h14m17.9s,+12d51m09.1s,22,2,NGC  4168; NGC  4193,88,3.259259259259259,none
12h28m58.4s,+11d00m00.0s,12h30m19.1s,+10d51m12.6s,22,2,NGC  4429; NGC  4491,88,3.259259259259259,none
12h28m48.1s,+10d00m00.0s,12h30m08.9s,+09d51m12.5s,22,2,NGC  4417; NGC  4442,88,3.259259259259259,none
14h22m13.7s,+03d00m00.0s,14h23m34.2s,+02d52m48.2s,21,2,NGC  5574; NGC  5576,84,3.111111111111111,none
12h08m01.8s,+02d30m00.0s,12h09m23.4s,+02d21m08.5s,21,2,NGC  4116; NGC  4123,84,3.111111111111111,none
12h28m07.6s,+04d00m00.0s,12h29m28.9s,+03d51m12.3s,21,2,NGC  4412; NGC  4457,84,3.111111111111111,none
14h44m06.9s,+02d00m00.0s,14h45m27.7s,+01d53m19.8s,21,2,NGC  5740; NGC  5746,84,3.111111111111111,none
12h35m17.7s,+12d00m00.0s,12h36m38.2s,+11d51m14.7s,21,2,NGC  4550; NGC  4551,84,3.111111111111111,none
12h20m08.2s,+04d30m00.0s,12h21m29.5s,+04d21m10.3s,21,2,NGC  4292; NGC  4303,84,3.111111111111111,none
12h49m13.6s,+10d30m00.0s,12h50m33.8s,+10d21m20.7s,21,2,NGC  4694; NGC  4733,84,3.111111111111111,none
12h45m31.1s,+12d00m00.0s,12h46m51.3s,+11d51m18.9s,21,2,NGC  4647; NGC  4649,84,3.111111111111111,none
