ra_deg,dec_deg,mag,size_arcmin,source_catalog,name
224.082067,49.399511,14.75,1.2000000476837158,VII/155/rc3,NGC  5795
224.099567,49.695622,13.8,1.0399999618530273,VII/155/rc3,NGC  5797
224.274984,49.668955,13.91,1.090000033378601,VII/155/rc3,NGC  5804
224.289566,48.633955,15.44,1.0199999809265137,VII/155/rc3,
224.275405,52.333402,14.53,1.159999966621399,VII/155/rc3,
224.743319,49.821177,14.67,1.0800000429153442,VII/155/rc3,NGC  5818
225.204151,48.361454,15.43,1.0700000524520874,VII/155/rc3,
225.386651,48.318954,14.82,1.2300000190734863,VII/155/rc3,
225.463317,47.87562,14.99,0.9900000095367432,VII/155/rc3,NGC  5830
225.606236,48.877843,15.3,1.059999942779541,VII/155/rc3,NGC  5835
226.275408,51.166733,15.61,1.1399999856948853,VII/155/rc3,
227.140828,52.295622,14.3,0.8100000023841858,VII/155/rc3,
231.425421,52.433397,14.85,1.3600000143051147,VII/155/rc3,
231.443747,48.491172,15.4,1.1100000143051147,VII/155/rc3,
235.798753,47.75339,15.22,1.0,VII/155/rc3,
231.443747,48.491172,15.4,1.1100000143051147,VII/155/rc3,
238.931259,47.869498,13.92,1.1100000143051147,VII/155/rc3,
239.03251,48.093109,15.3,0.5600000023841858,VII/155/rc3,
239.182093,48.095887,14.06,1.090000033378601,VII/155/rc3,IC   1152
239.26501,48.168109,13.57,1.0800000429153442,VII/155/rc3,IC   1153
239.289177,48.186165,15.19,0.699999988079071,VII/155/rc3,
239.666679,48.682831,14.21,1.0700000524520874,VII/155/rc3,
239.750435,51.300055,15.07,1.059999942779541,VII/155/rc3,
240.178763,48.557553,14.85,0.9399999976158142,VII/155/rc3,
240.568348,49.202831,15.39,1.0,VII/155/rc3,
240.882099,49.339497,14.07,1.159999966621399,VII/155/rc3,
243.079186,49.398384,14.79,1.0,VII/155/rc3,
248.23878,50.401991,14.4,1.0399999618530273,VII/155/rc3,
248.23878,50.401991,14.4,1.0399999618530273,VII/155/rc3,
252.050447,48.716708,14.9,1.0,VII/155/rc3,
262.300468,52.200031,15.27,1.0,VII/155/rc3,
264.886712,49.601694,14.6,1.2000000476837158,VII/155/rc3,
265.050467,51.03336,15.29,0.9399999976158142,VII/155/rc3,
266.140043,48.114747,14.69,1.090000033378601,VII/155/rc3,NGC  6443
266.650469,51.300025,14.86,1.1100000143051147,VII/155/rc3,
267.158385,51.15808,13.99,1.2799999713897705,VII/155/rc3,NGC  6478
269.354219,50.728355,13.97,1.2000000476837158,VII/155/rc3,NGC  6515
272.745883,49.528906,15.25,1.0399999618530273,VII/155/rc3,
278.465051,49.279177,13.54,1.2599999904632568,VII/155/rc3,IC   1291
279.075475,51.466676,13.6,1.1100000143051147,VII/155/rc3,
278.465051,49.279177,13.54,1.2599999904632568,VII/155/rc3,IC   1291
279.075475,51.466676,13.6,1.1100000143051147,VII/155/rc3,
282.25463,47.657783,13.7,1.1299999952316284,VII/155/rc3,NGC  6711
287.070056,50.931666,12.56,1.3600000143051147,VII/155/rc3,NGC  6764
287.070056,50.931666,12.56,1.3600000143051147,VII/155/rc3,NGC  6764
295.422135,50.631933,13.84,1.0800000429153442,VII/155/rc3,A   1940+50
295.442968,50.595822,14.99,0.8899999856948853,VII/155/rc3,
295.422135,50.631933,13.84,1.0800000429153442,VII/155/rc3,A   1940+50
295.442968,50.595822,14.99,0.8899999856948853,VII/155/rc3,
139.19228,53.442829,14.6,0.6000000238418579,VII/155/rc3,A   0913+53
143.509365,55.240334,15.98,0.4699999988079071,VII/155/rc3,A   0930+55A
146.675207,54.433392,15.2,0.8999999761581421,VII/155/rc3,A   0943+54A
147.376455,55.579505,16.3,0.5899999737739563,VII/155/rc3,A   0946+55
150.216461,55.620341,14.07,1.1100000143051147,VII/155/rc3,NGC  3073
150.492712,55.678674,11.54,1.899999976158142,VII/155/rc3,NGC  3079
146.675207,54.433392,15.2,0.8999999761581421,VII/155/rc3,A   0943+54A
147.376455,55.579505,16.3,0.5899999737739563,VII/155/rc3,A   0946+55
150.216461,55.620341,14.07,1.1100000143051147,VII/155/rc3,NGC  3073
150.492712,55.678674,11.54,1.899999976158142,VII/155/rc3,NGC  3079
152.042722,53.082007,13.19,1.6799999475479126,VII/155/rc3,A   1004+53
156.758975,56.269235,16.14,0.5400000214576721,VII/155/rc3,A   1023+56
158.084812,56.083403,12.5,1.4600000381469727,VII/155/rc3,NGC  3264
159.692321,53.502291,11.15,1.4900000095367432,VII/155/rc3,NGC  3310
156.758975,56.269235,16.14,0.5400000214576721,VII/155/rc3,A   1023+56
158.084812,56.083403,12.5,1.4600000381469727,VII/155/rc3,NGC  3264
159.692321,53.502291,11.15,1.4900000095367432,VII/155/rc3,NGC  3310
161.344403,55.959239,13.25,1.1299999952316284,VII/155/rc3,NGC  3353
163.652324,56.991185,12.9,1.2100000381469727,VII/155/rc3,NGC  3445
163.663163,54.306739,12.48,1.75,VII/155/rc3,NGC  3448
167.736091,53.387852,12.78,1.5099999904632568,VII/155/rc3,NGC  3549
167.882754,55.670909,10.69,1.940000057220459,VII/155/rc3,NGC  3556
168.350259,53.583408,14.93,1.2599999904632568,VII/155/rc3,A   1110+53
163.652324,56.991185,12.9,1.2100000381469727,VII/155/rc3,NGC  3445
163.663163,54.306739,12.48,1.75,VII/155/rc3,NGC  3448
167.736091,53.387852,12.78,1.5099999904632568,VII/155/rc3,NGC  3549
167.882754,55.670909,10.69,1.940000057220459,VII/155/rc3,NGC  3556
168.350259,53.583408,14.93,1.2599999904632568,VII/155/rc3,A   1110+53
170.261514,53.171464,11.01,1.7000000476837158,VII/155/rc3,NGC  3631
171.669434,53.749521,13.54,1.5499999523162842,VII/155/rc3,
173.149022,53.066465,11.59,1.909999966621399,VII/155/rc3,NGC  3718
173.162355,52.948132,16.22,1.0499999523162842,VII/155/rc3,
173.194856,52.941188,16.21,1.0399999618530273,VII/155/rc3,
173.345687,55.0723,15.8,0.5099999904632568,VII/155/rc3,A   1130+55
173.457773,53.127021,12.03,1.4500000476837158,VII/155/rc3,NGC  3729
173.757771,54.8523,12.93,1.6799999475479126,VII/155/rc3,NGC  3733
173.953606,54.522856,12.13,1.399999976158142,VII/155/rc3,NGC  3738
174.202357,54.296189,12.11,1.6200000047683716,VII/155/rc3,NGC  3756
174.226939,54.824245,14.24,1.0399999618530273,VII/155/rc3,NGC  3759
176.890695,55.971469,12.71,1.2400000095367432,VII/155/rc3,NGC  3888
176.925279,55.766747,15.41,0.9700000286102295,VII/155/rc3,
177.314446,56.083969,11.6,1.6399999856948853,VII/155/rc3,NGC  3898
177.662365,55.353413,13.17,1.4199999570846558,VII/155/rc3,NGC  3913
177.67528,56.450081,14.12,1.1699999570846558,VII/155/rc3,A   1148+56
177.775699,55.07758,13.06,1.3300000429153442,VII/155/rc3,NGC  3921
173.149022,53.066465,11.59,1.909999966621399,VII/155/rc3,NGC  3718
173.162355,52.948132,16.22,1.0499999523162842,VII/155/rc3,
173.194856,52.941188,16.21,1.0399999618530273,VII/155/rc3,
173.345687,55.0723,15.8,0.5099999904632568,VII/155/rc3,A   1130+55
173.457773,53.127021,12.03,1.4500000476837158,VII/155/rc3,NGC  3729
173.757771,54.8523,12.93,1.6799999475479126,VII/155/rc3,NGC  3733
173.953606,54.522856,12.13,1.399999976158142,VII/155/rc3,NGC  3738
174.202357,54.296189,12.11,1.6200000047683716,VII/155/rc3,NGC  3756
174.226939,54.824245,14.24,1.0399999618530273,VII/155/rc3,NGC  3759
176.890695,55.971469,12.71,1.2400000095367432,VII/155/rc3,NGC  3888
176.925279,55.766747,15.41,0.9700000286102295,VII/155/rc3,
177.314446,56.083969,11.6,1.6399999856948853,VII/155/rc3,NGC  3898
177.662365,55.353413,13.17,1.4199999570846558,VII/155/rc3,NGC  3913
177.67528,56.450081,14.12,1.1699999570846558,VII/155/rc3,A   1148+56
177.775699,55.07758,13.06,1.3300000429153442,VII/155/rc3,NGC  3921
178.875285,54.866747,16.3,0.7400000095367432,VII/155/rc3,A   1152+55B
178.900285,54.90008,15.6,0.8199999928474426,VII/155/rc3,A   1152+55A
178.942369,55.318692,12.98,1.590000033378601,VII/155/rc3,NGC  3972
179.208204,53.161468,13.9,1.2999999523162842,VII/155/rc3,
179.401121,53.375357,10.6,1.8799999952316284,VII/155/rc3,NGC  3992
179.401536,55.459247,13.43,1.149999976158142,VII/155/rc3,NGC  3990
179.48612,55.454247,11.61,1.4299999475479126,VII/155/rc3,NGC  3998
179.786123,52.707301,13.12,1.5399999618530273,VII/155/rc3,A   1156+52
181.597795,52.711468,11.99,1.4800000190734863,VII/155/rc3,NGC  4102
182.37988,53.104802,13.89,1.340000033378601,VII/155/rc3,NGC  4142
183.541132,54.527581,13.01,1.2599999904632568,VII/155/rc3,NGC  4194
186.300307,54.504804,13.5,1.1100000143051147,VII/155/rc3,NGC  4384
181.597795,52.711468,11.99,1.4800000190734863,VII/155/rc3,NGC  4102
182.37988,53.104802,13.89,1.340000033378601,VII/155/rc3,NGC  4142
183.541132,54.527581,13.01,1.2599999904632568,VII/155/rc3,NGC  4194
186.300307,54.504804,13.5,1.1100000143051147,VII/155/rc3,NGC  4384
189.003648,54.220359,13.8,1.100000023841858,VII/155/rc3,NGC  4566
189.652399,55.927305,15.6,0.5400000214576721,VII/155/rc3,A   1236+56
190.650319,55.133416,14.6,1.2100000381469727,VII/155/rc3,NGC  4644
190.717819,54.857027,14.4,0.7799999713897705,VII/155/rc3,NGC  4646
191.17532,54.866749,14.1,1.159999966621399,VII/155/rc3,NGC  4669
191.665322,54.536471,13.6,1.309999942779541,VII/155/rc3,NGC  4686
194.059912,56.873417,14.41,1.1200000047683716,VII/155/rc3,A   1254+57
189.652399,55.927305,15.6,0.5400000214576721,VII/155/rc3,A   1236+56
190.650319,55.133416,14.6,1.2100000381469727,VII/155/rc3,NGC  4644
190.717819,54.857027,14.4,0.7799999713897705,VII/155/rc3,NGC  4646
191.17532,54.866749,14.1,1.159999966621399,VII/155/rc3,NGC  4669
191.665322,54.536471,13.6,1.309999942779541,VII/155/rc3,NGC  4686
194.059912,56.873417,14.41,1.1200000047683716,VII/155/rc3,A   1254+57
196.357835,53.592025,15.7,0.5199999809265137,VII/155/rc3,
197.150337,52.766747,14.5,1.0199999809265137,VII/155/rc3,IC    853
204.662444,57.312304,15.83,0.6000000238418579,VII/155/rc3,
205.168276,54.333413,13.09,1.3899999856948853,VII/155/rc3,Holmberg V
208.688702,53.9048,13.81,1.6299999952316284,VII/155/rc3,Holmberg IV
210.802458,54.348689,8.31,2.4600000381469727,VII/155/rc3,NGC  5457
211.182043,54.8923,12.35,1.3700000047683716,VII/155/rc3,NGC  5473
211.259125,53.663133,11.28,1.6799999475479126,VII/155/rc3,NGC  5474
211.388293,54.462022,14.36,1.2200000286102295,VII/155/rc3,NGC  5477
211.798295,55.0023,12.31,1.3700000047683716,VII/155/rc3,NGC  5485
208.688702,53.9048,13.81,1.6299999952316284,VII/155/rc3,Holmberg IV
210.802458,54.348689,8.31,2.4600000381469727,VII/155/rc3,NGC  5457
211.182043,54.8923,12.35,1.3700000047683716,VII/155/rc3,NGC  5473
211.259125,53.663133,11.28,1.6799999475479126,VII/155/rc3,NGC  5474
211.388293,54.462022,14.36,1.2200000286102295,VII/155/rc3,NGC  5477
211.798295,55.0023,12.31,1.3700000047683716,VII/155/rc3,NGC  5485
214.952057,56.730355,11.2,1.7599999904632568,VII/155/rc3,NGC  5585
216.361643,56.318965,14.43,1.2699999809265137,VII/155/rc3,A   1423+56
216.639561,56.58341,12.41,1.2300000190734863,VII/155/rc3,NGC  5631
218.722479,54.476185,12.6,1.3799999952316284,VII/155/rc3,NGC  5687
214.952057,56.730355,11.2,1.7599999904632568,VII/155/rc3,NGC  5585
216.361643,56.318965,14.43,1.2699999809265137,VII/155/rc3,A   1423+56
216.639561,56.58341,12.41,1.2300000190734863,VII/155/rc3,NGC  5631
218.722479,54.476185,12.6,1.3799999952316284,VII/155/rc3,NGC  5687
224.667493,53.886181,13.42,1.2200000286102295,VII/155/rc3,NGC  5820
225.300408,52.583401,14.9,1.2400000095367432,VII/155/rc3,A   1459+52
226.626252,55.762847,10.74,1.6699999570846558,VII/155/rc3,NGC  5866
226.96875,54.753402,13.12,1.3600000143051147,VII/155/rc3,NGC  5874
227.44709,57.001736,12.22,1.6200000047683716,VII/155/rc3,NGC  5879
228.974592,56.329512,11.12,2.0999999046325684,VII/155/rc3,NGC  5907
229.181673,55.411178,12.79,1.5099999904632568,VII/155/rc3,NGC  5908
224.667493,53.886181,13.42,1.2200000286102295,VII/155/rc3,NGC  5820
225.300408,52.583401,14.9,1.2400000095367432,VII/155/rc3,A   1459+52
226.626252,55.762847,10.74,1.6699999570846558,VII/155/rc3,NGC  5866
226.96875,54.753402,13.12,1.3600000143051147,VII/155/rc3,NGC  5874
227.44709,57.001736,12.22,1.6200000047683716,VII/155/rc3,NGC  5879
228.974592,56.329512,11.12,2.0999999046325684,VII/155/rc3,NGC  5907
229.181673,55.411178,12.79,1.5099999904632568,VII/155/rc3,NGC  5908
233.369603,56.558675,13.05,1.5199999809265137,VII/155/rc3,NGC  5963
233.509187,56.686175,12.6,1.7200000286102295,VII/155/rc3,NGC  5965
234.267101,55.263118,15.45,0.4000000059604645,VII/155/rc3,A   1535+55
233.369603,56.558675,13.05,1.5199999809265137,VII/155/rc3,NGC  5963
233.509187,56.686175,12.6,1.7200000286102295,VII/155/rc3,NGC  5965
234.267101,55.263118,15.45,0.4000000059604645,VII/155/rc3,A   1535+55
252.473385,55.54421,14.36,1.1699999570846558,VII/155/rc3,NGC  6246
253.575461,53.100041,15.2,1.090000033378601,VII/155/rc3,A   1653+53
252.473385,55.54421,14.36,1.1699999570846558,VII/155/rc3,NGC  6246
253.575461,53.100041,15.2,1.090000033378601,VII/155/rc3,A   1653+53
258.844651,57.412536,13.38,1.1799999475479126,VII/155/rc3,NGC  6338
260.125468,52.650033,15.1,1.100000023841858,VII/155/rc3,
260.855485,56.975867,13.88,1.149999976158142,VII/155/rc3,NGC  6370
265.550485,55.966694,15.3,0.9700000286102295,VII/155/rc3,
265.925489,56.800027,14.48,1.0199999809265137,VII/155/rc3,NGC  6449
266.225483,55.350026,14.98,1.0399999618530273,VII/155/rc3,
266.225484,55.68336,14.51,0.9900000095367432,VII/155/rc3,NGC  6454
267.090479,54.149192,14.39,1.0,VII/155/rc3,NGC  6479
269.800489,56.216688,14.6,1.2599999904632568,VII/155/rc3,NGC  6532
272.700479,53.333351,15.35,1.0399999618530273,VII/155/rc3,
274.050489,55.583349,14.71,1.1399999856948853,VII/155/rc3,IC   1286
279.803824,55.641119,13.55,1.2000000476837158,VII/155/rc3,NGC  6691
279.803824,55.641119,13.55,1.2000000476837158,VII/155/rc3,NGC  6691
292.785065,54.103046,12.9,1.2699999809265137,VII/155/rc3,A   1930+54
295.921738,56.110819,13.0,1.2300000190734863,VII/155/rc3,NGC  6824
295.921738,56.110819,13.0,1.2300000190734863,VII/155/rc3,NGC  6824
136.892249,60.479496,12.03,1.4800000190734863,VII/155/rc3,NGC  2742
137.907253,60.039497,10.84,1.909999966621399,VII/155/rc3,NGC  2768
145.651857,58.852282,11.84,1.4299999475479126,VII/155/rc3,NGC  2950
150.966451,59.436454,14.84,0.7400000095367432,VII/155/rc3,A   1000+59
152.964791,58.889789,15.9,0.9900000095367432,VII/155/rc3,
145.651857,58.852282,11.84,1.4299999475479126,VII/155/rc3,NGC  2950
150.966451,59.436454,14.84,0.7400000095367432,VII/155/rc3,A   1000+59
152.964791,58.889789,15.9,0.9900000095367432,VII/155/rc3,
154.807711,59.130902,15.73,1.1100000143051147,VII/155/rc3,
161.125225,60.366741,15.2,1.2200000286102295,VII/155/rc3,A   1041+60
164.788982,61.530911,13.23,1.2400000095367432,VII/155/rc3,NGC  3471
161.125225,60.366741,15.2,1.2200000286102295,VII/155/rc3,A   1041+60
164.788982,61.530911,13.23,1.2400000095367432,VII/155/rc3,NGC  3471
169.60817,58.787301,11.7,1.4299999475479126,VII/155/rc3,NGC  3610
169.651088,58.001467,11.82,1.590000033378601,VII/155/rc3,NGC  3613
169.841089,57.759801,12.5,1.4299999475479126,VII/155/rc3,NGC  3619
170.576922,59.076191,11.65,1.7300000190734863,VII/155/rc3,NGC  3642
171.682342,59.154803,14.5,0.8100000023841858,VII/155/rc3,IC    691
172.575263,58.116747,14.54,0.9700000286102295,VII/155/rc3,A   1127+58
164.788982,61.530911,13.23,1.2400000095367432,VII/155/rc3,NGC  3471
169.60817,58.787301,11.7,1.4299999475479126,VII/155/rc3,NGC  3610
169.651088,58.001467,11.82,1.590000033378601,VII/155/rc3,NGC  3613
169.841089,57.759801,12.5,1.4299999475479126,VII/155/rc3,NGC  3619
170.576922,59.076191,11.65,1.7300000190734863,VII/155/rc3,NGC  3642
171.682342,59.154803,14.5,0.8100000023841858,VII/155/rc3,IC    691
172.575263,58.116747,14.54,0.9700000286102295,VII/155/rc3,A   1127+58
175.775271,59.100082,14.5,1.2100000381469727,VII/155/rc3,A   1140+59
176.060274,57.950359,13.25,1.190000057220459,VII/155/rc3,NGC  3838
176.389023,58.978693,13.87,0.9399999976158142,VII/155/rc3,A   1142+59
177.214442,59.417027,12.63,1.4500000476837158,VII/155/rc3,NGC  3894
177.269442,59.433694,14.0,1.1299999952316284,VII/155/rc3,NGC  3895
178.311527,60.676751,11.8,1.7200000286102295,VII/155/rc3,NGC  3945
178.644031,58.367305,13.8,1.1699999570846558,VII/155/rc3,NGC  3958
178.747365,58.493694,12.5,1.440000057220459,VII/155/rc3,NGC  3963
179.044446,60.522584,13.3,1.2100000381469727,VII/155/rc3,NGC  3978
180.364032,61.894808,11.57,1.6299999952316284,VII/155/rc3,NGC  4036
180.436948,62.328975,15.5,1.2100000381469727,VII/155/rc3,A   1159+62
180.550282,62.139253,11.88,1.4299999475479126,VII/155/rc3,NGC  4041
175.775271,59.100082,14.5,1.2100000381469727,VII/155/rc3,A   1140+59
176.060274,57.950359,13.25,1.190000057220459,VII/155/rc3,NGC  3838
176.389023,58.978693,13.87,0.9399999976158142,VII/155/rc3,A   1142+59
177.214442,59.417027,12.63,1.4500000476837158,VII/155/rc3,NGC  3894
177.269442,59.433694,14.0,1.1299999952316284,VII/155/rc3,NGC  3895
178.311527,60.676751,11.8,1.7200000286102295,VII/155/rc3,NGC  3945
178.644031,58.367305,13.8,1.1699999570846558,VII/155/rc3,NGC  3958
178.747365,58.493694,12.5,1.440000057220459,VII/155/rc3,NGC  3963
179.044446,60.522584,13.3,1.2100000381469727,VII/155/rc3,NGC  3978
180.364032,61.894808,11.57,1.6299999952316284,VII/155/rc3,NGC  4036
180.436948,62.328975,15.5,1.2100000381469727,VII/155/rc3,A   1159+62
180.550282,62.139253,11.88,1.4299999475479126,VII/155/rc3,NGC  4041
187.843226,57.964529,13.1,1.2100000381469727,VII/155/rc3,NGC  4500
190.001566,61.609254,10.89,1.7599999904632568,VII/155/rc3,NGC  4605
193.840328,58.34814,12.8,1.4900000095367432,VII/155/rc3,NGC  4814
187.843226,57.964529,13.1,1.2100000381469727,VII/155/rc3,NGC  4500
190.001566,61.609254,10.89,1.7599999904632568,VII/155/rc3,NGC  4605
193.840328,58.34814,12.8,1.4900000095367432,VII/155/rc3,NGC  4814
202.402022,58.417861,11.73,1.7000000476837158,VII/155/rc3,NGC  5204
202.402022,58.417861,11.73,1.7000000476837158,VII/155/rc3,NGC  5204
206.752872,60.974806,12.31,1.5700000524520874,VII/155/rc3,NGC  5308
207.315373,60.191472,11.14,1.7699999809265137,VII/155/rc3,NGC  5322
209.031628,59.743971,12.88,1.5399999618530273,VII/155/rc3,NGC  5389
206.752872,60.974806,12.31,1.5700000524520874,VII/155/rc3,NGC  5308
207.315373,60.191472,11.14,1.7699999809265137,VII/155/rc3,NGC  5322
209.031628,59.743971,12.88,1.5399999618530273,VII/155/rc3,NGC  5389
218.650406,59.33341,14.79,1.2200000286102295,VII/155/rc3,A   1433+59
218.650406,59.33341,14.79,1.2200000286102295,VII/155/rc3,A   1433+59
230.925435,58.050067,13.78,1.2599999904632568,VII/155/rc3,A   1522+58
234.201697,59.397843,15.8,0.949999988079071,VII/155/rc3,NGC  5976
234.472948,59.392842,13.93,1.4500000476837158,VII/155/rc3,NGC  5981
234.667948,59.356175,12.04,1.409999966621399,VII/155/rc3,NGC  5982
230.925435,58.050067,13.78,1.2599999904632568,VII/155/rc3,A   1522+58
234.201697,59.397843,15.8,0.949999988079071,VII/155/rc3,NGC  5976
234.472948,59.392842,13.93,1.4500000476837158,VII/155/rc3,NGC  5981
234.667948,59.356175,12.04,1.409999966621399,VII/155/rc3,NGC  5982
234.907949,59.332564,11.87,1.7400000095367432,VII/155/rc3,NGC  5985
234.992945,58.082286,12.72,1.6200000047683716,VII/155/rc3,NGC  5987
237.856719,62.310062,11.69,1.7300000190734863,VII/155/rc3,NGC  6015
242.800058,61.26839,13.62,1.2599999904632568,VII/155/rc3,NGC  6095
237.856719,62.310062,11.69,1.7300000190734863,VII/155/rc3,NGC  6015
242.800058,61.26839,13.62,1.2599999904632568,VII/155/rc3,NGC  6095
244.800048,57.98422,13.0,1.149999976158142,VII/155/rc3,NGC  6127
250.100475,58.116714,14.0,1.0499999523162842,VII/155/rc3,A   1639+58
250.100475,58.116714,14.0,1.0499999523162842,VII/155/rc3,A   1639+58
255.200487,58.983374,14.5,1.0399999618530273,VII/155/rc3,NGC  6290
